Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxicity,BIOLOGICAL_PROCESS,expression,BIOLOGICAL_PROCESS,semantic_hypothesis,575.226447872181,195.0,41,7,10.87989060275715,0.5466666666666666,3264,68,48,dinoflagellate; alexandrium; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_catenella; regulation; alexandrium_minutum; biosynthesis; cyanobacteria; alexandrium_tamarense; nutrient; sxta; phylogenetic; toxin_production; alexandrium_fundyense; bloom; light; evolution,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamiyavanichii,DINO_TAXON,transcriptome,BIOLOGICAL_PROCESS,semantic_hypothesis,136.47050365118494,29.0,13,6,3.1102518255924765,0.325,690,23,30,alexandrium; dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_minutum; cyanobacteria; paralytic_shellfish_toxins; toxin_production; alexandrium_catenella; light; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
evolution,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,136.3254525095518,28.0,15,5,3.6002262547759027,0.3125,882,42,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; alexandrium_fundyense; toxicity; gymnodinium; toxin_production; bloom; alexandrium_catenella; hplc; gymnodinium_catenatum,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,aphanizomenon,CYANO_TAXON,semantic_hypothesis,136.29664478751826,29.0,13,6,3.13669448678239,0.3023255813953488,780,30,26,dinoflagellate; paralytic_shellfish_poisoning; saxitoxin; cyanobacteria; alexandrium; dinoflagellates; cyanobacterial; biosynthesis; paralytic_shellfish_toxins; evolution; bloom; toxin_biosynthesis; sxta,DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; SXT_GENE,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,136.08240490053095,28.0,15,5,3.6523135613765882,0.2777777777777778,1100,44,25,saxitoxin; dinoflagellates; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; biosynthesis; paralytic_shellfish_toxins; alexandrium_fundyense; dinoflagellate; alexandrium; gymnodinium; toxin_biosynthesis; alexandrium_minutum; nitrogen; sxta; gymnodinium_catenatum,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,135.7836091906591,20.0,18,6,4.568275183564839,0.2647058823529412,1365,65,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; gymnodinium; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,135.7443831566322,29.0,15,4,3.6936201497446732,0.5357142857142857,456,24,19,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; saxitoxin; expression; regulation; gene_expression; dinoflagellates; alexandrium_fundyense; evolution; bloom; alexandrium_catenella; alexandrium_minutum; biosynthesis,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
sxt_genes,SXT_GENE,transcription,BIOLOGICAL_PROCESS,gene_process_association,135.70091145237527,27.0,15,5,3.6445733732464647,0.4411764705882353,570,30,19,alexandrium; saxitoxin; dinoflagellate; paralytic_shellfish_toxins; gymnodinium; paralytic_shellfish_poisoning; gymnodinium_catenatum; dinoflagellates; evolution; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; expression; biosynthesis,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxicity,BIOLOGICAL_PROCESS,sxtu,SXT_GENE,gene_process_association,135.69021887395877,20.0,18,6,4.577503803176563,0.2535211267605634,1428,68,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,135.3469775375903,28.0,16,4,3.971361109220686,0.3404255319148936,882,42,21,alexandrium; temperature; dinoflagellate; dinoflagellates; paralytic_shellfish_poisoning; saxitoxin; alexandrium_fundyense; toxicity; gymnodinium; toxin_production; alexandrium_catenella; light; alexandrium_minutum; gymnodinium_catenatum; nutrient; alexandrium_tamiyavanichii,DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,135.06821148344554,21.0,17,6,4.299411864171739,0.3469387755102041,833,49,17,cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; transcriptome; climate; evolution; toxin_production; bloom; sxtg; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,sxt_genes,SXT_GENE,taxon_gene_association,135.058832644142,31.0,13,5,3.1464375986667474,0.2765957446808511,900,30,30,saxitoxin; alexandrium; dinoflagellate; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacterial; toxicity; gymnodinium; bloom; light; phylogeny; phylogenetic,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_biosynthesis,BIOLOGICAL_PROCESS,lyngbya,CYANO_TAXON,semantic_hypothesis,134.53792769730413,22.0,15,7,3.70646384865207,0.3125,882,42,21,cyanobacteria; dinoflagellates; cyanobacterial; paralytic_shellfish_toxins; saxitoxin; aphanizomenon; alexandrium; toxicity; mass_spectrometry; toxin_production; anabaena; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; TOXIN; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,resting_cyst,BIOLOGICAL_PROCESS,process_toxin_association,134.08543637839438,25.0,16,5,3.9740907382168027,0.3137254901960784,816,51,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_ostenfeldii; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
climate,ENV_FACTOR,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,133.94741329872613,28.0,14,5,3.352494528150946,0.42424242424242425,552,23,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; saxitoxin; bloom; dinoflagellates; cyanobacteria; alexandrium_fundyense; toxicity; toxin_production; nitrogen; nutrient; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; ENV_FACTOR; DINO_TAXON; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,lyngbya,CYANO_TAXON,semantic_hypothesis,133.82796596464306,22.0,15,7,3.5981935086373213,0.2631578947368421,1071,51,21,cyanobacteria; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; hplc; cyanobacterial; pyrodinium; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,resting_cyst,BIOLOGICAL_PROCESS,semantic_hypothesis,133.66004588321326,25.0,16,5,3.9740907382168027,0.2711864406779661,944,59,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_ostenfeldii; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamiyavanichii,DINO_TAXON,warming,ENV_FACTOR,semantic_hypothesis,133.36043618891728,24.0,16,5,3.9579958722364132,0.4444444444444444,667,23,29,saxitoxin; alexandrium; dinoflagellate; toxicity; pyrodinium; temperature; toxin_production; nitrate; gtx; gonyautoxin; light; paralytic_shellfish_poisoning; hplc; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; TOXIN; TOXIN; ENV_FACTOR; TOXIN; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_ostenfeldii,DINO_TAXON,transcriptome,BIOLOGICAL_PROCESS,semantic_hypothesis,133.3386587787109,32.0,12,5,2.919329389355452,0.25,900,30,30,dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; bloom; cyanobacterial; paralytic_shellfish_toxins; toxin_production; light; alexandrium_minutum; warming,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; ENV_FACTOR; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,gene_duplication,BIOLOGICAL_PROCESS,semantic_hypothesis,133.22080923061432,21.0,18,5,4.610404615307155,0.3,1121,59,19,alexandrium; dinoflagellate; biosynthesis; saxitoxin; transcriptome; alexandrium_fundyense; pyrodinium; evolution; gymnodinium; saxitoxin_biosynthesis; sxtg; warming; gymnodinium_catenatum; sxta; expression; phylogeny; pyrodinium_bahamense; dinoflagellates,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
dinoflagellates,DINO_TAXON,resting_cyst,BIOLOGICAL_PROCESS,semantic_hypothesis,133.02610355435567,25.0,16,5,3.9740907382168027,0.2077922077922078,1232,77,16,dinoflagellate; saxitoxin; paralytic_shellfish_toxins; alexandrium; toxicity; bloom; mouse_bioassay; alexandrium_ostenfeldii; alexandrium_tamarense; gtx; gymnodinium; paralytic_shellfish_poisoning; hplc; gymnodinium_catenatum; phylogeny; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
bloom,ENV_FACTOR,gene_duplication,BIOLOGICAL_PROCESS,semantic_hypothesis,133.00101739263934,21.0,18,5,4.636872332683307,0.2727272727272727,1235,65,19,alexandrium; dinoflagellate; biosynthesis; saxitoxin; transcriptome; alexandrium_fundyense; pyrodinium; sxt_genes; evolution; gymnodinium; sxtg; warming; gymnodinium_catenatum; sxta; expression; phylogeny; pyrodinium_bahamense; dinoflagellates,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,climate,ENV_FACTOR,semantic_hypothesis,132.82339625551162,27.0,13,6,3.1061425722002496,0.3611111111111111,598,26,23,saxitoxin; dinoflagellate; paralytic_shellfish_toxins; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; cyanobacterial; cyanobacteria; toxicity; bloom; toxin_biosynthesis; sxta; biosynthesis,TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
neosaxitoxin,TOXIN,horizontal_gene_transfer,BIOLOGICAL_PROCESS,process_toxin_association,132.56229145545916,26.0,15,5,3.650710945120877,0.32608695652173914,900,36,25,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; cyanobacteria; phylogenetic; paralytic_shellfish_toxins; alexandrium_fundyense; dinoflagellate; alexandrium; gymnodinium; alexandrium_minutum; nitrogen; gymnodinium_catenatum; phylogeny; biosynthesis,TOXIN; DINO_TAXON; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,cylindrospermopsis,CYANO_TAXON,semantic_hypothesis,132.32853461367714,29.0,12,6,2.85991948075161,0.2608695652173913,840,30,28,cyanobacteria; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; cyanobacterial; sxta; expression; biosynthesis; paralytic_shellfish_toxins; dinoflagellate; alexandrium; bloom,CYANO_TAXON; TOXIN; DINO_TAXON; TOXIN; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,132.19494374144278,30.0,14,4,3.390154797550659,0.34146341463414637,684,36,19,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; expression; regulation; dinoflagellates; alexandrium_fundyense; bloom; alexandrium_catenella; alexandrium_minutum,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
transcriptomic,BIOLOGICAL_PROCESS,warming,ENV_FACTOR,semantic_hypothesis,132.17065344310546,24.0,17,4,4.224215610441619,0.4722222222222222,696,24,29,alexandrium; dinoflagellate; saxitoxin; toxin_production; bloom; nutrient; transcriptome; alexandrium_fundyense; toxicity; nutrients; light; paralytic_shellfish_poisoning; nitrogen; expression; regulation; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,132.0952806307079,28.0,15,4,3.6245633922770213,0.38461538461538464,693,33,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; alexandrium_fundyense; toxin_production; gymnodinium; bloom; alexandrium_catenella; light; gymnodinium_catenatum; nutrient,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterium,CYANO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,131.32722902002786,27.0,14,5,3.368742715142131,0.358974358974359,646,34,19,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; expression; dinoflagellates; gymnodinium; saxitoxin_biosynthesis; bloom; alexandrium_minutum; gymnodinium_catenatum; sxta; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,131.22627187298485,21.0,16,6,3.980482875267937,0.32653061224489793,816,48,17,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; sxtg; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
expression,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,131.02690456233182,28.0,15,4,3.6245633922770213,0.2777777777777778,1008,48,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; alexandrium_fundyense; toxin_production; gymnodinium; bloom; alexandrium_catenella; light; gymnodinium_catenatum; nutrient,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,130.7359987703986,19.0,17,6,4.29392531112523,0.3148148148148148,1050,50,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; cylindrospermopsis; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; gymnodinium_catenatum; sxta; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; CYANO_TAXON; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,130.71958644019105,21.0,16,6,3.980482875267937,0.27586206896551724,969,57,17,cyanobacteria; dinoflagellate; sxtg; sxta; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; transcriptome; evolution; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; DINO_TAXON; SXT_GENE; SXT_GENE; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
light,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,130.59519198977338,19.0,17,6,4.252141449432146,0.3090909090909091,1071,51,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; lc_ms; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_minutum,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,130.3645201093283,19.0,17,6,4.288817431713344,0.2786885245901639,1197,57,21,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; cyanobacterium; lc_ms; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; lc_ms_ms; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DETECTION_METHOD; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
